,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
6149141,2,2018-12-21 21:28:14,2018-12-21 21:35:05,3,2.03,1,N,107,141,1,8.0,0.5,0.5,1.08,0.0,0.3,10.38
59107,1,2018-12-01 07:54:02,2018-12-01 07:59:55,1,1.2,1,N,48,50,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2387398,2,2018-12-09 01:28:13,2018-12-09 01:31:58,1,0.7,1,N,148,4,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
5448326,2,2018-12-19 16:05:24,2018-12-19 16:09:58,1,0.8,1,N,237,263,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
2806354,2,2018-12-10 18:36:45,2018-12-10 18:54:05,5,1.72,1,N,233,186,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
4277738,2,2018-12-15 15:16:07,2018-12-15 15:27:04,2,1.55,1,N,237,43,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
5334703,1,2018-12-19 08:18:09,2018-12-19 08:23:29,0,0.5,1,N,161,161,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
563279,1,2018-12-02 22:00:25,2018-12-02 22:13:43,1,2.7,1,N,246,144,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
5910385,2,2018-12-21 02:14:01,2018-12-21 02:17:32,1,0.68,1,N,163,161,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1460568,1,2018-12-06 07:47:26,2018-12-06 07:53:37,1,0.7,1,N,186,170,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
6430010,2,2018-12-22 23:43:33,2018-12-22 23:50:44,3,1.0,1,N,164,186,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
6615129,2,2018-12-23 21:57:31,2018-12-23 22:08:54,1,1.41,1,N,114,79,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88
579735,1,2018-12-03 02:11:28,2018-12-03 02:40:25,1,9.9,1,N,246,35,2,30.5,0.5,0.5,0.0,0.0,0.3,31.8
4066497,1,2018-12-14 21:04:20,2018-12-14 21:04:20,1,0.0,1,N,148,264,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
7595374,1,2018-12-29 09:37:53,2018-12-29 09:45:43,1,1.2,1,N,161,162,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1737674,2,2018-12-07 00:45:21,2018-12-07 00:55:04,1,3.86,1,N,107,87,1,13.0,0.5,0.5,3.58,0.0,0.3,17.88
5902563,2,2018-12-21 01:05:00,2018-12-21 01:13:41,1,2.31,1,N,161,140,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
5888300,2,2018-12-20 23:20:24,2018-12-20 23:34:23,1,2.03,1,N,164,224,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
5480765,1,2018-12-19 18:50:56,2018-12-19 19:12:59,1,2.7,1,N,79,186,1,15.5,1.0,0.5,3.45,0.0,0.3,20.75
6551811,2,2018-12-23 15:45:43,2018-12-23 15:55:29,1,0.88,1,N,237,141,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2256179,2,2018-12-08 17:28:20,2018-12-08 17:30:40,4,0.79,1,N,75,263,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
8030302,1,2018-12-31 13:57:39,2018-12-31 14:01:47,1,0.7,1,N,237,262,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2047266,2,2018-12-07 23:50:19,2018-12-08 00:06:12,2,0.51,1,N,230,100,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2246017,2,2018-12-08 16:46:07,2018-12-08 16:58:31,2,0.73,1,N,114,211,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1720264,1,2018-12-06 22:00:34,2018-12-06 22:52:53,4,4.2,1,N,79,50,3,26.0,0.5,0.5,0.0,0.0,0.3,27.3
2189675,1,2018-12-08 13:29:59,2018-12-08 13:33:36,0,0.1,1,N,186,164,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
5337258,1,2018-12-19 08:38:32,2018-12-19 08:46:35,1,0.4,1,N,142,239,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
3651563,2,2018-12-13 15:21:59,2018-12-13 16:04:25,1,8.78,1,N,140,138,1,31.0,0.0,0.5,3.78,5.76,0.3,41.34
4975280,2,2018-12-17 23:04:34,2018-12-17 23:09:09,5,1.16,1,N,68,249,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
2072214,2,2018-12-08 01:51:39,2018-12-08 01:59:52,1,1.82,1,N,164,246,1,8.5,0.5,0.5,1.47,0.0,0.3,11.27
5623462,1,2018-12-20 07:25:29,2018-12-20 07:30:32,1,0.9,1,N,231,231,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
5182619,2,2018-12-18 18:22:45,2018-12-18 18:48:48,3,3.87,1,N,237,166,1,18.5,1.0,0.5,4.06,0.0,0.3,24.36
6542439,1,2018-12-23 15:18:32,2018-12-23 15:27:39,3,1.5,1,N,236,239,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
5669049,2,2018-12-20 10:18:39,2018-12-20 10:20:10,1,0.42,1,N,236,236,1,3.5,0.0,0.5,0.64,0.0,0.3,4.94
2117210,2,2018-12-08 08:47:39,2018-12-08 08:55:39,1,1.07,1,N,249,186,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
6133879,1,2018-12-21 20:54:31,2018-12-21 20:59:41,1,0.8,1,N,114,249,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1772356,2,2018-12-07 06:57:31,2018-12-07 07:03:18,1,1.42,1,N,143,230,1,7.0,0.0,0.5,1.75,0.0,0.3,9.55
249067,1,2018-12-01 20:12:52,2018-12-01 20:44:59,1,2.9,1,N,158,161,1,19.5,0.5,0.5,6.2,0.0,0.3,27.0
3326019,2,2018-12-12 14:51:24,2018-12-12 15:00:11,1,0.79,1,N,141,236,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
6790117,1,2018-12-24 20:31:44,2018-12-24 20:39:53,3,1.8,1,N,162,107,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
2173865,2,2018-12-08 12:09:28,2018-12-08 12:32:46,4,2.82,1,N,48,114,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
6103670,2,2018-12-21 18:44:51,2018-12-21 18:56:44,1,1.95,1,N,262,140,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
5228289,1,2018-12-18 20:26:48,2018-12-18 20:41:53,0,1.1,1,N,161,50,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2891157,2,2018-12-10 22:49:05,2018-12-10 23:07:13,2,4.43,1,N,142,7,1,16.0,0.5,0.5,4.32,0.0,0.3,21.62
3684550,2,2018-12-13 17:06:39,2018-12-13 17:43:44,1,2.38,1,N,170,140,1,21.5,1.0,0.5,3.5,0.0,0.3,26.8
1863313,1,2018-12-07 12:54:02,2018-12-07 13:03:02,1,1.5,1,N,238,166,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1291291,2,2018-12-05 15:55:40,2018-12-05 16:03:39,1,0.89,1,N,142,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
115864,1,2018-12-01 12:39:50,2018-12-01 12:49:42,1,0.8,1,N,68,48,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
5937543,1,2018-12-21 07:02:18,2018-12-21 07:17:12,1,2.4,1,N,140,48,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
114606,2,2018-12-01 12:48:37,2018-12-01 12:54:22,1,0.98,1,N,140,236,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
5063505,1,2018-12-18 11:22:48,2018-12-18 11:33:03,2,0.9,1,N,87,231,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
5261070,1,2018-12-18 22:42:57,2018-12-18 22:49:00,2,1.6,1,N,148,232,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
503995,1,2018-12-02 17:35:38,2018-12-02 17:41:37,1,1.3,1,N,140,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
7420470,2,2018-12-28 12:40:44,2018-12-28 12:50:40,1,1.29,1,N,236,238,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
6132631,2,2018-12-21 20:59:39,2018-12-21 21:12:32,1,1.76,1,N,162,50,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
1131262,2,2018-12-05 00:12:52,2018-12-05 00:27:27,1,2.67,1,N,230,79,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
7844926,1,2018-12-30 12:12:48,2018-12-30 12:18:30,1,0.6,1,N,107,107,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
316448,2,2018-12-02 00:25:49,2018-12-02 00:51:27,1,11.76,1,N,152,36,1,34.0,0.5,0.5,10.26,5.76,0.3,51.32
7032165,1,2018-12-26 15:39:26,2018-12-26 16:04:27,1,9.4,1,N,164,138,1,29.0,0.0,0.5,6.0,5.76,0.3,41.56
5017393,1,2018-12-18 08:12:48,2018-12-18 08:26:43,1,2.6,1,N,13,246,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1775589,1,2018-12-07 07:33:21,2018-12-07 07:38:22,1,0.9,1,N,107,137,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1285071,2,2018-12-05 15:00:05,2018-12-05 15:17:30,1,1.67,1,N,161,236,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
3524563,2,2018-12-13 07:51:13,2018-12-13 08:15:51,1,2.41,1,N,43,262,1,16.0,0.0,0.5,2.52,0.0,0.3,19.32
7497367,2,2018-12-28 18:45:58,2018-12-28 19:09:18,2,5.06,1,N,140,158,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96
5176685,2,2018-12-18 18:13:23,2018-12-18 18:31:12,1,2.58,1,N,48,236,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
3311658,2,2018-12-12 13:48:28,2018-12-12 14:06:57,6,1.3,1,N,140,162,1,12.0,0.0,0.5,2.3,0.0,0.3,15.1
8048867,1,2018-12-31 14:02:32,2018-12-31 14:12:04,2,0.7,1,N,114,144,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
7033787,2,2018-12-26 15:16:11,2018-12-26 15:21:18,5,0.99,1,N,50,50,1,6.0,0.0,0.5,0.5,0.0,0.3,7.3
896325,2,2018-12-04 09:06:02,2018-12-04 09:15:52,5,1.6,1,N,170,144,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
6630576,2,2018-12-24 00:33:38,2018-12-24 00:41:21,1,1.93,1,N,239,166,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
4082818,2,2018-12-14 22:37:18,2018-12-14 22:55:29,1,3.47,1,N,148,162,1,15.0,0.5,0.5,4.08,0.0,0.3,20.38
4325633,1,2018-12-15 18:03:36,2018-12-15 18:11:56,1,1.1,1,N,231,209,1,7.0,0.0,0.5,0.78,0.0,0.3,8.58
2889426,2,2018-12-10 22:15:22,2018-12-10 22:32:59,1,3.82,1,N,249,97,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
6722260,1,2018-12-24 15:56:51,2018-12-24 16:05:19,1,2.6,1,N,249,87,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
4077586,2,2018-12-14 21:40:23,2018-12-14 21:43:48,1,0.64,1,N,263,141,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1028529,1,2018-12-04 18:48:02,2018-12-04 18:53:10,3,0.5,1,N,186,90,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15
2343686,2,2018-12-08 22:18:03,2018-12-08 22:34:44,3,1.65,1,N,68,246,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64
922628,2,2018-12-04 11:39:50,2018-12-04 11:48:47,6,0.95,1,N,114,113,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
849952,1,2018-12-04 03:34:51,2018-12-04 03:36:19,1,0.4,1,N,79,79,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
3489177,2,2018-12-12 23:51:31,2018-12-12 23:56:11,1,1.05,1,N,249,68,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
7809555,1,2018-12-30 08:59:43,2018-12-30 09:01:37,1,0.4,1,N,90,249,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
5154873,1,2018-12-18 17:43:09,2018-12-18 17:45:48,1,0.3,1,N,100,186,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
7293556,1,2018-12-27 20:38:14,2018-12-27 20:42:53,0,0.7,1,N,233,137,1,5.0,0.5,0.5,0.95,0.0,0.3,7.25
2076867,2,2018-12-08 01:05:44,2018-12-08 01:19:49,6,4.22,1,N,45,137,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
740543,2,2018-12-03 17:21:46,2018-12-03 17:54:29,1,3.83,1,N,113,140,1,21.0,1.0,0.5,4.56,0.0,0.3,27.36
6124846,2,2018-12-21 19:48:17,2018-12-21 19:54:36,1,0.93,1,N,162,170,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
2612303,1,2018-12-09 22:28:48,2018-12-09 22:35:25,1,1.4,1,N,246,230,3,7.0,0.5,0.5,0.0,0.0,0.3,8.3
7197821,2,2018-12-27 12:49:08,2018-12-27 12:57:04,3,1.92,1,N,231,88,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
