,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1074498,2,2018-12-04 20:43:06,2018-12-04 21:03:02,1,2.42,1,N,237,234,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
101290,2,2018-12-01 11:26:20,2018-12-01 11:40:53,2,2.55,1,N,236,234,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
5710651,2,2018-12-20 13:54:54,2018-12-20 14:21:50,1,2.2,1,N,237,107,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
7357147,1,2018-12-28 06:44:57,2018-12-28 06:54:35,1,2.0,1,N,151,75,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
7698325,2,2018-12-29 17:26:36,2018-12-29 17:40:36,1,1.91,1,N,100,158,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
3216740,4,2018-12-12 07:42:17,2018-12-12 07:56:44,1,5.66,1,N,170,65,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
6091500,2,2018-12-21 18:32:21,2018-12-21 18:51:28,1,1.61,1,N,233,186,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
2640720,2,2018-12-10 06:32:31,2018-12-10 06:35:26,1,0.59,1,N,161,161,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
4071533,2,2018-12-14 20:59:23,2018-12-14 21:22:49,2,2.98,1,N,90,50,1,16.5,0.5,0.5,1.0,0.0,0.3,18.8
6018028,1,2018-12-21 13:34:36,2018-12-21 13:39:32,2,0.7,1,N,236,236,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
6665363,2,2018-12-24 11:04:45,2018-12-24 11:17:32,2,1.93,1,N,229,186,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2939953,1,2018-12-11 08:55:00,2018-12-11 09:01:00,2,0.8,1,N,236,262,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
6819406,1,2018-12-25 00:07:09,2018-12-25 00:13:09,1,0.8,1,N,170,161,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
92295,1,2018-12-01 10:38:11,2018-12-01 10:44:47,2,0.9,1,N,158,68,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
2580003,1,2018-12-09 19:01:59,2018-12-09 19:32:25,1,8.5,1,N,137,228,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55
413198,2,2018-12-02 11:18:33,2018-12-02 11:56:10,2,17.97,2,N,163,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
7615077,2,2018-12-29 11:52:59,2018-12-29 12:05:45,4,4.8,1,N,170,88,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
4984374,1,2018-12-18 01:29:02,2018-12-18 01:44:49,1,9.3,1,N,238,220,2,26.5,0.5,0.5,0.0,2.64,0.3,30.44
503327,2,2018-12-02 17:03:58,2018-12-02 17:08:37,1,0.83,1,N,236,263,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2361161,2,2018-12-08 23:05:03,2018-12-08 23:12:48,1,1.46,1,N,24,74,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2579042,1,2018-12-09 19:09:13,2018-12-09 19:28:23,1,2.3,1,Y,211,68,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
3360312,2,2018-12-12 16:35:43,2018-12-12 16:41:59,5,1.03,1,N,239,238,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
27467,2,2018-12-01 01:46:33,2018-12-01 01:52:02,1,0.7,1,N,144,144,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
2224140,2,2018-12-08 15:48:43,2018-12-08 15:55:42,3,0.9,1,N,13,87,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
1587574,2,2018-12-06 14:57:32,2018-12-06 15:07:28,2,0.62,1,N,170,164,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
7158498,2,2018-12-27 09:33:39,2018-12-27 09:36:15,1,0.35,1,N,229,141,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2215092,2,2018-12-08 14:13:02,2018-12-08 14:17:09,2,0.47,1,N,140,140,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
5317065,2,2018-12-19 07:27:14,2018-12-19 07:32:11,1,1.05,1,N,4,144,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6098087,1,2018-12-21 18:45:16,2018-12-21 18:53:39,1,1.5,1,N,162,113,1,7.5,1.0,0.5,2.33,0.0,0.3,11.63
7829858,2,2018-12-30 11:50:23,2018-12-30 12:04:56,1,2.18,1,N,186,79,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
2673155,1,2018-12-10 08:21:51,2018-12-10 08:23:56,3,0.4,1,N,142,239,1,3.5,0.0,0.5,1.0,0.0,0.3,5.3
3325516,2,2018-12-12 14:09:01,2018-12-12 14:40:29,5,5.95,1,N,43,249,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
1991578,2,2018-12-07 20:35:15,2018-12-07 20:40:26,2,0.06,1,N,230,230,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
3657145,1,2018-12-13 15:35:21,2018-12-13 15:44:41,1,1.0,1,N,79,170,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
8168493,2,2018-12-31 23:53:33,2019-01-01 00:05:17,5,2.82,1,N,151,237,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
4245995,2,2018-12-15 13:45:44,2018-12-15 14:08:13,5,3.57,1,N,144,163,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
7073468,2,2018-12-26 18:39:28,2018-12-26 18:51:46,3,2.37,1,N,158,261,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
3671593,2,2018-12-13 16:07:50,2018-12-13 16:18:19,5,1.33,1,N,162,233,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
5391334,2,2018-12-19 12:13:36,2018-12-19 12:45:11,4,10.45,1,N,113,14,1,33.5,0.0,0.5,6.86,0.0,0.3,41.16
1506303,2,2018-12-06 09:01:04,2018-12-06 09:07:06,2,0.75,1,N,162,170,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
5767997,2,2018-12-20 16:17:03,2018-12-20 16:28:13,1,1.61,1,N,244,166,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
305598,2,2018-12-01 23:09:20,2018-12-01 23:18:30,4,1.19,1,N,234,113,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
2053050,1,2018-12-07 23:40:20,2018-12-08 00:01:06,2,1.8,1,N,48,229,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
3090316,1,2018-12-11 18:07:17,2018-12-11 18:22:36,2,4.7,1,N,239,244,1,15.5,1.0,0.5,3.45,0.0,0.3,20.75
4492928,1,2018-12-16 08:22:44,2018-12-16 08:30:15,1,1.4,1,N,48,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3856657,2,2018-12-14 08:29:05,2018-12-14 08:52:55,1,2.07,1,N,137,140,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
1612819,2,2018-12-06 16:03:27,2018-12-06 16:33:39,1,2.87,1,N,230,158,1,19.0,1.0,0.5,4.16,0.0,0.3,24.96
1435116,2,2018-12-06 00:36:58,2018-12-06 00:46:59,1,1.25,1,N,230,230,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
5457818,2,2018-12-19 16:09:22,2018-12-19 16:35:09,1,2.82,1,N,236,164,1,17.0,1.0,0.5,3.76,0.0,0.3,22.56
7064457,2,2018-12-26 18:15:31,2018-12-26 18:25:08,1,1.41,1,N,236,141,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
5524889,2,2018-12-19 20:46:06,2018-12-19 20:54:54,1,1.44,1,N,234,107,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4896046,1,2018-12-17 18:02:58,2018-12-17 18:25:20,1,3.4,1,N,234,66,1,16.0,1.0,0.5,3.56,0.0,0.3,21.36
2842928,1,2018-12-10 20:38:26,2018-12-10 20:42:57,1,0.6,1,N,114,114,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2088540,2,2018-12-08 02:42:12,2018-12-08 02:50:38,1,1.16,1,N,249,79,1,7.0,0.5,0.5,0.83,0.0,0.3,9.13
2772560,1,2018-12-10 16:58:43,2018-12-10 17:12:32,1,1.4,1,N,263,237,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
2494702,2,2018-12-09 13:48:42,2018-12-09 14:06:43,2,1.8,1,N,100,162,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1874341,1,2018-12-07 13:27:40,2018-12-07 13:41:29,1,1.9,1,N,107,231,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
6848153,2,2018-12-25 11:52:57,2018-12-25 11:54:40,3,0.59,1,N,239,142,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
5296404,2,2018-12-19 04:40:21,2018-12-19 05:04:45,3,8.78,1,N,163,138,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56
3585580,1,2018-12-13 11:49:49,2018-12-13 12:06:55,1,0.7,1,N,237,43,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3
295576,2,2018-12-01 23:27:48,2018-12-01 23:39:12,5,1.9,1,N,236,43,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
466475,1,2018-12-02 15:43:36,2018-12-02 15:57:09,1,1.4,1,N,107,68,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1636483,2,2018-12-06 18:36:10,2018-12-06 18:42:04,1,0.67,1,N,233,229,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
376599,1,2018-12-02 08:20:09,2018-12-02 08:26:11,4,0.8,1,N,48,230,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
6727324,2,2018-12-24 15:47:15,2018-12-24 15:55:10,2,0.84,1,N,90,234,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2987279,2,2018-12-11 11:47:02,2018-12-11 11:59:05,6,1.25,1,N,141,140,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5018708,2,2018-12-18 08:02:46,2018-12-18 08:22:33,2,7.27,1,N,75,82,1,23.5,0.0,0.5,4.0,5.76,0.3,34.06
5403041,2,2018-12-19 13:12:49,2018-12-19 13:22:57,1,0.58,1,N,161,163,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
6527046,1,2018-12-23 14:44:47,2018-12-23 14:47:11,1,0.6,1,N,237,141,1,4.0,0.0,0.5,1.5,0.0,0.3,6.3
3549155,1,2018-12-13 08:41:08,2018-12-13 09:11:01,1,2.2,1,N,237,164,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
5774131,2,2018-12-20 17:02:41,2018-12-20 17:20:36,6,1.06,1,N,229,161,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96
2790593,2,2018-12-10 17:19:40,2018-12-10 17:30:30,1,1.36,1,N,114,224,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
4371149,2,2018-12-15 20:06:21,2018-12-15 20:11:23,6,1.13,1,N,238,166,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
6929563,1,2018-12-25 22:20:14,2018-12-25 22:24:12,1,0.7,1,N,143,142,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
7478329,2,2018-12-28 17:48:11,2018-12-28 18:11:07,1,2.95,1,N,161,114,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76
7282013,2,2018-12-27 19:55:25,2018-12-27 19:56:33,4,0.41,1,N,141,236,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
1569633,1,2018-12-06 14:28:21,2018-12-06 14:46:00,1,1.7,1,N,161,142,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
5883223,2,2018-12-20 23:15:33,2018-12-20 23:25:57,1,1.45,1,N,148,113,1,8.5,0.5,0.5,1.47,0.0,0.3,11.27
7387157,1,2018-12-28 10:10:37,2018-12-28 10:23:19,1,0.7,1,N,161,237,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3
1777309,2,2018-12-07 07:41:24,2018-12-07 07:45:16,1,0.55,1,N,249,113,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
6679455,2,2018-12-24 11:34:11,2018-12-24 11:41:27,1,1.04,1,N,113,249,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6154212,2,2018-12-21 22:44:36,2018-12-21 22:49:10,1,0.99,1,N,142,239,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
3054090,1,2018-12-11 15:13:00,2018-12-11 15:33:16,2,2.4,1,N,107,231,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1735277,1,2018-12-06 23:28:22,2018-12-06 23:35:14,4,0.7,1,N,148,4,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
4674702,2,2018-12-16 20:29:16,2018-12-16 20:38:21,1,1.41,1,N,161,90,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
7914497,1,2018-12-30 18:13:38,2018-12-30 18:37:06,1,11.0,1,N,141,20,1,32.5,0.0,0.5,8.3,0.0,0.3,41.6
7618167,2,2018-12-29 11:56:35,2018-12-29 12:05:01,1,1.49,1,N,141,161,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
6890013,1,2018-12-25 17:07:30,2018-12-25 17:21:26,1,2.4,1,N,107,231,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
2911039,2,2018-12-11 02:22:13,2018-12-11 02:28:39,1,1.56,1,N,230,142,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
5955099,2,2018-12-21 08:41:59,2018-12-21 08:45:11,1,0.39,1,N,151,151,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1157509,2,2018-12-05 07:45:59,2018-12-05 07:57:48,1,2.67,1,N,170,125,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
7151138,1,2018-12-27 08:46:52,2018-12-27 08:56:31,1,1.9,1,N,238,163,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
7827506,1,2018-12-30 11:34:36,2018-12-30 11:41:21,2,1.1,1,N,263,140,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2984159,1,2018-12-11 11:45:04,2018-12-11 12:18:14,2,1.9,1,N,137,163,1,19.5,0.0,0.5,2.03,0.0,0.3,22.33
7017157,1,2018-12-26 14:56:10,2018-12-26 15:05:20,2,1.5,1,N,79,125,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1143577,1,2018-12-05 02:13:27,2018-12-05 02:15:48,1,0.9,1,N,263,75,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1426056,1,2018-12-05 23:45:40,2018-12-05 23:55:26,2,1.9,1,N,162,236,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
7955100,2,2018-12-30 22:44:20,2018-12-30 22:54:20,2,2.2,1,N,170,114,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
219126,2,2018-12-01 18:08:42,2018-12-01 18:14:46,2,1.06,1,N,141,141,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
6010478,1,2018-12-21 12:41:59,2018-12-21 13:12:21,1,2.5,1,N,142,107,1,18.5,0.0,0.5,2.5,0.0,0.3,21.8
3661238,1,2018-12-13 16:25:33,2018-12-13 16:40:43,1,1.3,1,N,238,236,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
3623672,2,2018-12-13 13:37:36,2018-12-13 14:03:54,1,1.95,1,N,48,237,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
5057120,1,2018-12-18 10:54:05,2018-12-18 11:04:55,1,1.7,1,N,13,87,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2750350,2,2018-12-10 14:16:01,2018-12-10 14:25:10,1,1.75,1,N,79,90,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
5691949,2,2018-12-20 12:27:52,2018-12-20 12:40:35,1,0.82,1,N,107,186,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
5519165,2,2018-12-19 20:39:29,2018-12-19 20:41:14,1,0.54,1,N,79,79,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2451810,2,2018-12-09 11:07:31,2018-12-09 11:16:20,1,1.44,1,N,249,48,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
5884904,1,2018-12-20 23:51:23,2018-12-20 23:54:07,1,0.4,1,N,68,186,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2193317,1,2018-12-08 13:52:19,2018-12-08 14:22:30,2,5.6,1,Y,261,170,1,23.5,0.0,0.5,4.85,0.0,0.3,29.15
5668356,2,2018-12-20 10:02:46,2018-12-20 10:10:41,6,0.44,1,N,161,161,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6798266,4,2018-12-24 21:08:48,2018-12-24 21:12:35,1,0.74,1,N,236,263,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
6849345,1,2018-12-25 11:01:50,2018-12-25 11:05:26,3,0.4,1,N,230,161,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
6642539,2,2018-12-24 05:17:14,2018-12-24 05:29:47,5,4.12,1,N,79,236,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
6668644,1,2018-12-24 10:58:32,2018-12-24 11:13:06,1,3.0,1,N,144,97,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
333151,2,2018-12-02 02:00:52,2018-12-02 02:12:36,1,2.22,1,N,79,261,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69
1456109,2,2018-12-06 05:57:36,2018-12-06 06:04:36,2,0.8,1,N,48,164,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3928554,2,2018-12-14 13:06:57,2018-12-14 13:30:16,5,3.11,1,N,232,68,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2816024,1,2018-12-10 18:26:19,2018-12-10 18:39:47,1,1.7,1,N,107,233,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75
4069909,1,2018-12-14 21:39:40,2018-12-14 21:45:26,1,0.8,1,N,142,48,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
7349345,2,2018-12-27 19:49:13,2018-12-27 19:52:07,1,0.79,1,N,170,107,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
7439967,2,2018-12-28 14:36:00,2018-12-28 14:44:25,1,1.13,1,N,79,234,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1971191,2,2018-12-07 19:36:38,2018-12-07 20:00:55,6,2.54,1,N,186,148,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76
6279108,1,2018-12-22 12:59:05,2018-12-22 13:26:14,2,4.3,1,N,236,68,1,19.5,0.0,0.5,6.05,0.0,0.3,26.35
7178800,2,2018-12-27 11:13:39,2018-12-27 11:31:20,1,2.56,1,N,209,234,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1922168,1,2018-12-07 16:54:11,2018-12-07 17:09:13,2,0.8,1,N,161,186,1,10.0,1.0,0.5,1.18,0.0,0.3,12.98
7626649,1,2018-12-29 12:18:28,2018-12-29 12:23:48,1,0.8,1,N,141,229,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3764710,1,2018-12-13 22:52:38,2018-12-13 23:11:42,2,3.0,1,N,79,246,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95
4512503,1,2018-12-16 10:40:24,2018-12-16 10:44:03,2,0.8,1,N,43,239,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2365123,2,2018-12-09 00:23:46,2018-12-09 01:29:17,3,25.25,1,N,107,201,1,72.0,0.5,0.5,16.24,7.92,0.3,97.46
1789140,1,2018-12-07 08:01:02,2018-12-07 08:10:45,1,1.4,1,N,79,125,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1012432,1,2018-12-04 17:27:29,2018-12-04 17:34:07,1,1.1,1,N,236,237,1,6.5,1.0,0.5,1.25,0.0,0.3,9.55
5001625,2,2018-12-18 07:31:17,2018-12-18 07:33:52,1,0.8,1,N,239,142,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
7005157,1,2018-12-26 13:37:18,2018-12-26 13:49:48,1,1.1,1,N,163,164,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
7326128,2,2018-12-27 22:53:59,2018-12-27 22:58:12,2,1.38,1,N,237,236,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
5183925,1,2018-12-18 18:34:52,2018-12-18 18:37:03,1,0.3,1,N,237,237,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
1963290,1,2018-12-07 19:29:08,2018-12-07 19:47:15,4,1.7,1,N,107,249,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
7783591,2,2018-12-30 01:37:54,2018-12-30 01:48:26,5,2.81,1,N,114,163,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
5933854,2,2018-12-21 07:44:28,2018-12-21 07:50:40,2,1.14,1,N,107,170,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
651996,1,2018-12-03 11:36:44,2018-12-03 11:46:23,1,0.9,1,N,229,141,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2954646,1,2018-12-11 09:32:04,2018-12-11 10:06:59,1,3.5,1,N,151,161,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35
5192810,1,2018-12-18 19:38:51,2018-12-18 19:45:47,1,0.7,1,N,79,224,1,6.0,1.0,0.5,1.17,0.0,0.3,8.97
1172320,2,2018-12-05 08:40:21,2018-12-05 08:58:28,1,1.79,1,N,239,263,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
879121,2,2018-12-04 08:13:04,2018-12-04 08:18:48,1,0.51,1,N,161,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4215868,2,2018-12-15 11:16:11,2018-12-15 11:21:16,1,1.06,1,N,230,50,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1035532,2,2018-12-04 17:59:13,2018-12-04 18:38:00,1,6.65,1,N,87,239,2,27.5,1.0,0.5,0.0,0.0,0.3,29.3
3131201,1,2018-12-11 20:41:53,2018-12-11 20:48:57,1,1.0,1,N,234,246,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
432391,1,2018-12-02 13:01:31,2018-12-02 13:05:59,2,0.8,1,N,141,262,1,5.0,0.0,0.5,1.7,0.0,0.3,7.5
661816,1,2018-12-03 12:36:01,2018-12-03 13:26:20,1,16.8,2,N,230,132,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56
2065344,2,2018-12-08 00:02:54,2018-12-08 00:44:32,1,4.19,1,N,170,255,1,27.5,0.5,0.5,7.2,0.0,0.3,36.0
6021795,1,2018-12-21 13:33:55,2018-12-21 13:36:47,1,0.5,1,N,236,75,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1100190,2,2018-12-04 21:24:32,2018-12-04 21:34:50,1,1.31,1,N,45,231,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1591636,2,2018-12-06 15:27:43,2018-12-06 15:45:25,5,1.81,1,N,236,161,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1846156,2,2018-12-07 11:25:25,2018-12-07 11:35:31,1,1.18,1,N,239,142,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
6143832,2,2018-12-21 21:20:27,2018-12-21 21:35:20,2,2.74,1,N,263,74,1,12.0,0.5,0.5,2.0,0.0,0.3,15.3
4909226,2,2018-12-17 19:25:52,2018-12-17 19:29:45,1,0.63,1,N,142,48,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
8037072,1,2018-12-31 13:14:04,2018-12-31 13:19:17,1,1.0,1,N,48,143,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
7683923,1,2018-12-29 16:38:55,2018-12-29 17:16:43,1,3.9,1,N,163,45,4,23.5,0.0,0.5,0.0,0.0,0.3,24.3
413030,1,2018-12-02 11:55:03,2018-12-02 12:00:11,1,0.9,1,N,142,43,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
5382828,1,2018-12-19 11:35:04,2018-12-19 11:58:10,1,6.3,1,N,244,48,1,23.5,0.0,0.5,0.0,0.0,0.3,24.3
