,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
5549334,2,2018-12-19 21:22:14,2018-12-19 21:46:42,1,6.55,1,N,211,238,1,23.5,0.5,0.5,3.2,0.0,0.3,28.0
1180408,2,2018-12-05 08:10:50,2018-12-05 08:13:58,3,0.46,1,N,151,166,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
6750314,2,2018-12-24 17:11:43,2018-12-24 17:17:41,3,0.88,1,N,142,142,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
1979243,2,2018-12-07 19:04:06,2018-12-07 19:23:30,1,1.26,1,N,230,164,1,12.0,1.0,0.5,1.5,0.0,0.3,15.3
5911440,2,2018-12-21 02:16:01,2018-12-21 02:40:46,3,5.56,1,N,158,263,1,21.0,0.5,0.5,5.58,0.0,0.3,27.88
2336580,2,2018-12-08 22:44:01,2018-12-08 23:16:13,1,3.35,1,N,158,229,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16
5606307,2,2018-12-20 05:37:36,2018-12-20 05:43:38,6,1.32,1,N,79,232,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2061770,1,2018-12-08 00:40:42,2018-12-08 01:00:32,2,4.9,1,N,113,75,1,17.5,0.5,0.5,3.75,0.0,0.3,22.55
428108,2,2018-12-02 12:25:14,2018-12-02 12:29:07,1,0.75,1,N,186,234,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
7805783,1,2018-12-30 07:23:05,2018-12-30 07:35:55,1,3.7,1,N,238,90,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
5952645,2,2018-12-21 08:59:06,2018-12-21 09:05:42,1,1.73,1,N,263,74,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2850516,2,2018-12-10 20:18:08,2018-12-10 20:31:49,4,1.39,1,N,142,100,1,10.0,0.5,0.5,3.0,0.0,0.3,14.3
72276,2,2018-12-01 09:43:23,2018-12-01 09:50:39,3,1.69,1,N,100,50,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
4679944,1,2018-12-16 21:42:02,2018-12-16 22:05:49,1,6.1,1,N,48,87,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15
1234832,2,2018-12-05 12:15:36,2018-12-05 12:24:42,3,0.97,1,N,142,143,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
957351,2,2018-12-04 13:35:47,2018-12-04 13:48:57,5,2.62,1,N,41,142,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
4406390,2,2018-12-15 22:46:14,2018-12-15 23:24:32,1,3.55,1,N,114,140,1,23.0,0.5,0.5,3.0,0.0,0.3,27.3
4902719,2,2018-12-17 19:43:19,2018-12-17 19:49:02,1,1.23,1,N,239,151,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
1609462,2,2018-12-06 16:40:08,2018-12-06 16:47:48,2,1.53,1,N,237,236,1,7.5,1.0,0.5,2.0,0.0,0.3,11.3
902732,2,2018-12-04 09:01:44,2018-12-04 09:06:44,1,0.94,1,N,239,239,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
6328947,1,2018-12-22 16:33:21,2018-12-22 16:47:50,1,1.7,1,N,113,231,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
2600808,2,2018-12-09 21:12:45,2018-12-09 21:19:02,2,1.31,1,N,244,244,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
5471657,1,2018-12-19 17:48:10,2018-12-19 18:08:08,1,1.2,1,N,170,237,1,12.5,1.0,0.5,2.85,0.0,0.3,17.15
787994,1,2018-12-03 20:35:50,2018-12-03 20:44:19,1,1.5,1,N,236,151,1,8.0,0.5,0.5,1.5,0.0,0.3,10.8
1497140,2,2018-12-06 09:37:11,2018-12-06 09:46:50,5,1.09,1,N,162,137,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
6352265,2,2018-12-22 16:35:09,2018-12-22 16:39:50,1,0.74,1,N,162,170,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5569161,2,2018-12-19 22:32:51,2018-12-19 23:00:22,5,5.0,1,N,239,114,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
3930779,2,2018-12-14 11:20:07,2018-12-14 11:39:35,1,1.1,1,N,48,170,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
6135809,1,2018-12-21 20:31:11,2018-12-21 20:56:48,1,6.2,1,N,79,41,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95
2581061,2,2018-12-09 19:29:59,2018-12-09 19:49:07,2,5.98,1,N,24,90,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
4025307,1,2018-12-14 19:48:30,2018-12-14 20:00:54,1,2.6,1,N,107,145,1,11.5,0.0,0.5,5.4,5.76,0.3,23.46
3128735,2,2018-12-11 20:42:45,2018-12-11 20:48:48,1,0.77,1,N,162,233,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
3383889,2,2018-12-12 18:33:54,2018-12-12 18:53:30,1,1.57,1,N,164,230,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
5000046,2,2018-12-18 06:59:43,2018-12-18 07:29:57,5,9.49,1,N,163,138,1,31.0,0.0,0.5,7.95,0.0,0.3,39.75
4014489,2,2018-12-14 18:08:57,2018-12-14 18:12:34,1,0.71,1,N,68,246,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
3010319,2,2018-12-11 13:16:35,2018-12-11 13:24:09,4,1.01,1,N,151,238,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
4600025,2,2018-12-16 15:24:18,2018-12-16 15:40:15,1,3.2,1,N,107,141,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
553321,1,2018-12-02 21:03:37,2018-12-02 21:08:44,1,0.9,1,N,262,43,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3
3113225,1,2018-12-11 19:57:18,2018-12-11 20:07:56,1,1.5,1,N,186,249,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1947196,1,2018-12-07 18:39:10,2018-12-07 19:03:52,2,2.3,1,N,114,161,2,16.0,1.0,0.5,0.0,0.0,0.3,17.8
6317719,2,2018-12-22 15:41:08,2018-12-22 15:59:22,5,5.55,1,N,261,233,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
6279998,2,2018-12-22 12:49:40,2018-12-22 13:03:11,3,1.36,1,N,48,229,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2330685,1,2018-12-08 21:15:04,2018-12-08 21:18:25,1,1.1,1,N,140,263,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
131942,2,2018-12-01 13:58:54,2018-12-01 14:18:20,1,2.85,1,N,186,239,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
4221798,2,2018-12-15 11:15:04,2018-12-15 11:20:27,1,1.54,1,N,137,229,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6487732,1,2018-12-23 10:39:37,2018-12-23 10:52:18,2,5.0,1,N,162,209,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
5114689,2,2018-12-18 14:25:03,2018-12-18 14:33:48,2,0.9,1,N,170,162,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3914991,2,2018-12-14 12:59:14,2018-12-14 13:21:36,1,1.43,1,N,234,114,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
8126136,1,2018-12-31 20:54:04,2018-12-31 21:03:06,2,1.3,1,N,262,237,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3182695,2,2018-12-11 23:49:27,2018-12-12 00:09:47,5,4.65,1,N,90,80,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
12889,1,2018-12-01 00:12:06,2018-12-01 00:35:29,2,2.1,1,N,68,148,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15
5646321,2,2018-12-20 09:50:23,2018-12-20 10:02:35,1,1.19,1,N,107,107,1,9.0,0.0,0.5,1.2,0.0,0.3,11.0
2743546,2,2018-12-10 14:23:16,2018-12-10 14:35:06,1,1.68,1,N,140,233,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
4904548,2,2018-12-17 19:52:59,2018-12-17 19:57:50,1,0.72,1,N,68,158,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
5715045,1,2018-12-20 13:40:35,2018-12-20 14:03:39,2,1.7,1,N,186,162,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
5047377,2,2018-12-18 10:19:47,2018-12-18 10:35:36,6,1.21,1,N,43,161,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
8116856,1,2018-12-31 19:23:29,2018-12-31 19:26:57,1,0.5,1,N,79,79,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
3678906,2,2018-12-13 17:48:16,2018-12-13 18:04:49,1,2.79,1,N,186,239,1,13.0,1.0,0.5,2.22,0.0,0.3,17.02
990851,2,2018-12-04 15:18:17,2018-12-04 15:27:51,1,1.57,1,N,166,239,1,8.5,0.0,0.5,1.4,0.0,0.3,10.7
6502368,1,2018-12-23 12:23:35,2018-12-23 12:33:52,1,0.7,1,N,140,237,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
5678822,1,2018-12-20 11:13:55,2018-12-20 11:30:55,1,1.8,1,N,237,50,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08
1985888,2,2018-12-07 20:44:06,2018-12-07 20:54:36,1,1.56,1,N,87,114,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
3543963,2,2018-12-13 08:41:19,2018-12-13 09:00:45,1,3.59,1,N,148,233,1,15.5,0.0,0.5,2.44,0.0,0.3,18.74
2447948,1,2018-12-09 10:59:27,2018-12-09 11:21:27,1,5.2,1,N,238,249,3,20.0,0.0,0.5,0.0,0.0,0.3,20.8
174968,2,2018-12-01 15:41:02,2018-12-01 15:49:37,2,1.62,1,N,161,236,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
7817697,4,2018-12-30 09:57:43,2018-12-30 10:10:14,1,2.62,1,N,186,79,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1134619,2,2018-12-05 00:44:28,2018-12-05 00:46:48,6,0.4,1,N,158,158,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1137719,2,2018-12-05 00:07:05,2018-12-05 00:20:14,1,3.16,1,N,229,158,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
4262846,2,2018-12-15 14:03:42,2018-12-15 14:12:23,1,1.72,1,N,238,236,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
6596494,2,2018-12-23 19:25:50,2018-12-23 19:36:43,2,1.67,1,N,141,162,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2764537,1,2018-12-10 15:38:50,2018-12-10 15:40:42,1,0.4,1,N,238,151,1,3.5,0.0,0.5,0.64,0.0,0.3,4.94
5658341,2,2018-12-20 09:37:10,2018-12-20 09:43:37,1,1.37,1,N,4,232,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
7255762,2,2018-12-27 17:20:14,2018-12-27 17:20:51,1,0.07,1,N,163,163,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3
7512062,2,2018-12-28 19:52:07,2018-12-28 20:01:12,3,1.08,1,N,162,100,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1795640,2,2018-12-07 08:01:21,2018-12-07 08:05:48,1,0.49,1,N,170,162,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
4818257,2,2018-12-17 14:20:08,2018-12-17 14:26:13,1,0.39,1,N,237,237,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
6944485,2,2018-12-25 16:33:24,2018-12-25 16:38:38,1,1.98,1,N,75,168,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
785071,1,2018-12-03 20:46:17,2018-12-03 20:55:15,1,2.5,1,N,162,263,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
1614689,1,2018-12-06 17:19:16,2018-12-06 17:34:45,0,1.0,1,N,170,229,1,10.5,1.0,0.5,2.2,0.0,0.3,14.5
3172064,2,2018-12-11 22:14:47,2018-12-11 22:21:37,1,0.87,1,N,230,50,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
7267696,2,2018-12-27 18:37:32,2018-12-27 18:45:51,1,1.87,1,N,262,239,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2243034,2,2018-12-08 16:29:48,2018-12-08 16:56:21,1,1.41,1,N,100,43,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
5824666,1,2018-12-20 20:47:10,2018-12-20 20:55:31,1,1.2,1,N,137,224,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1243400,2,2018-12-05 12:54:15,2018-12-05 13:36:23,1,10.82,1,N,230,96,1,39.0,0.0,0.5,9.11,5.76,0.3,54.67
4226268,1,2018-12-15 12:18:32,2018-12-15 12:31:08,1,1.3,1,Y,68,246,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
3198236,2,2018-12-12 01:42:08,2018-12-12 01:45:14,1,0.67,1,N,148,211,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
7047821,2,2018-12-26 16:43:04,2018-12-26 16:55:47,1,2.52,1,N,90,125,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96
144216,1,2018-12-01 14:27:55,2018-12-01 14:34:33,2,0.4,1,N,161,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
6523256,2,2018-12-23 13:56:28,2018-12-23 14:16:44,2,3.5,1,N,161,211,1,15.5,0.0,0.5,4.08,0.0,0.3,20.38
2679557,2,2018-12-10 09:10:32,2018-12-10 09:24:15,2,1.33,1,N,162,170,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1996912,2,2018-12-07 20:10:11,2018-12-07 20:26:14,1,2.28,1,N,143,236,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
7823530,2,2018-12-30 10:58:39,2018-12-30 11:03:39,1,0.5,1,N,163,161,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
4100692,1,2018-12-14 23:58:26,2018-12-15 00:07:45,3,1.1,1,N,113,186,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1163561,2,2018-12-05 07:04:18,2018-12-05 07:05:58,1,0.29,1,N,162,229,1,3.5,0.0,0.5,1.29,0.0,0.3,5.59
2282186,2,2018-12-08 19:10:00,2018-12-08 19:46:15,5,2.91,1,N,186,141,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36
2526997,4,2018-12-09 15:48:25,2018-12-09 15:52:05,1,0.8,1,N,141,263,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
3282040,2,2018-12-12 11:44:06,2018-12-12 11:55:59,1,2.65,1,N,231,68,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
5825665,2,2018-12-20 20:52:37,2018-12-20 21:15:04,2,3.54,1,N,164,140,1,16.0,0.5,0.5,2.6,0.0,0.3,19.9
184868,2,2018-12-01 16:36:53,2018-12-01 17:32:46,6,2.05,1,N,163,164,2,31.0,0.0,0.5,0.0,0.0,0.3,31.8
5710670,2,2018-12-20 13:51:47,2018-12-20 14:16:31,1,1.91,1,N,249,170,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
7427253,2,2018-12-28 13:03:37,2018-12-28 13:15:00,1,1.48,1,N,234,79,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2515578,2,2018-12-09 15:01:16,2018-12-09 15:10:31,1,1.72,1,N,237,43,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
4413599,2,2018-12-15 23:44:02,2018-12-15 23:49:26,5,1.3,1,N,152,116,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1869902,1,2018-12-07 13:18:52,2018-12-07 13:49:19,1,2.1,1,N,142,234,1,18.0,0.0,0.5,1.8,0.0,0.3,20.6
397415,2,2018-12-02 10:05:08,2018-12-02 10:23:54,2,6.35,1,N,116,68,1,21.0,0.0,0.5,3.27,0.0,0.3,25.07
7797128,2,2018-12-30 03:53:03,2018-12-30 04:02:07,1,1.1,1,N,148,232,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4519968,2,2018-12-16 10:27:42,2018-12-16 10:35:31,1,0.98,1,N,163,230,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
6495606,1,2018-12-23 11:20:09,2018-12-23 11:28:27,2,0.7,1,N,186,230,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
3518844,2,2018-12-13 06:46:12,2018-12-13 06:50:16,2,1.31,1,N,162,140,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
6524711,2,2018-12-23 13:52:14,2018-12-23 14:18:48,1,7.68,1,N,202,65,1,25.5,0.0,0.5,6.58,0.0,0.3,32.88
2731430,1,2018-12-10 13:03:36,2018-12-10 13:13:50,1,1.3,1,N,114,107,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
7889067,2,2018-12-30 16:01:15,2018-12-30 16:09:26,6,1.56,1,N,137,237,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
5192343,2,2018-12-18 19:31:07,2018-12-18 19:54:54,2,2.63,1,N,142,137,1,15.0,1.0,0.5,2.0,0.0,0.3,18.8
6418474,2,2018-12-22 22:34:13,2018-12-22 22:44:55,1,0.7,1,N,230,100,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62
4522556,2,2018-12-16 11:44:09,2018-12-16 11:47:07,1,0.41,1,N,164,234,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
445694,2,2018-12-02 13:16:42,2018-12-02 13:20:57,3,0.52,1,N,231,231,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2487797,4,2018-12-09 13:16:38,2018-12-09 13:31:28,1,2.24,1,N,140,142,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2337396,2,2018-12-08 22:05:13,2018-12-08 22:18:00,4,2.88,1,N,142,24,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0
2972113,2,2018-12-11 10:12:00,2018-12-11 10:23:12,1,0.77,1,N,161,237,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1235544,2,2018-12-05 12:22:52,2018-12-05 12:41:15,1,1.1,1,N,246,230,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
252308,2,2018-12-01 20:14:44,2018-12-01 20:19:33,1,0.87,1,N,237,141,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3651548,2,2018-12-13 15:10:16,2018-12-13 15:22:39,1,1.49,1,N,237,140,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
5213269,2,2018-12-18 20:42:20,2018-12-18 20:55:36,1,3.69,1,N,246,151,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3
272762,1,2018-12-01 21:50:49,2018-12-01 22:14:48,1,2.1,1,N,230,107,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
1849296,1,2018-12-07 12:34:53,2018-12-07 12:53:53,0,0.8,1,N,186,230,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
7552375,1,2018-12-28 23:07:31,2018-12-28 23:18:23,1,2.0,1,N,114,164,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
5767440,2,2018-12-20 16:31:58,2018-12-20 16:50:29,5,1.71,1,N,142,141,1,12.5,1.0,0.5,3.58,0.0,0.3,17.88
3163344,1,2018-12-11 22:56:00,2018-12-11 23:11:03,1,3.4,1,N,234,75,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75
7039926,2,2018-12-26 15:30:59,2018-12-26 15:36:11,2,0.0,1,N,75,75,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
7071610,2,2018-12-26 17:53:01,2018-12-26 18:00:27,1,1.53,1,N,161,236,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3086381,2,2018-12-11 18:38:58,2018-12-11 18:42:58,1,0.67,1,N,143,239,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
4547096,2,2018-12-16 12:33:42,2018-12-16 12:44:07,1,0.93,1,N,234,68,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
6033747,2,2018-12-21 15:07:07,2018-12-21 15:08:29,1,0.36,1,N,238,239,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
7786029,2,2018-12-30 01:42:27,2018-12-30 01:55:43,2,4.58,5,N,48,265,1,40.0,0.0,0.0,8.06,0.0,0.3,48.36
6050341,2,2018-12-21 15:10:28,2018-12-21 15:27:59,1,1.12,1,N,261,211,1,11.5,0.0,0.5,1.48,0.0,0.3,13.78
3169449,1,2018-12-11 22:11:06,2018-12-11 22:31:43,1,3.6,1,N,239,249,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
1534375,2,2018-12-06 11:56:28,2018-12-06 12:11:45,1,1.23,1,N,100,234,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2695210,2,2018-12-10 10:54:23,2018-12-10 11:07:27,6,1.93,1,N,230,239,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1625656,1,2018-12-06 17:57:16,2018-12-06 18:05:41,1,1.1,1,N,142,239,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15
2848075,2,2018-12-10 20:28:03,2018-12-10 20:45:19,1,2.23,1,N,163,234,1,12.5,0.5,0.5,3.45,0.0,0.3,17.25
3871556,2,2018-12-14 09:54:20,2018-12-14 10:19:32,1,2.67,1,N,170,148,1,16.0,0.0,0.5,2.52,0.0,0.3,19.32
2975610,1,2018-12-11 10:34:05,2018-12-11 10:54:13,1,2.2,1,N,48,234,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
3768519,2,2018-12-13 22:14:24,2018-12-13 22:25:13,1,1.23,1,N,142,237,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
6084700,2,2018-12-21 17:13:28,2018-12-21 17:31:38,1,2.25,1,N,249,163,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
3788530,2,2018-12-13 23:59:25,2018-12-14 00:07:56,5,0.77,1,N,161,229,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
4020110,2,2018-12-14 18:27:50,2018-12-14 19:01:07,5,9.19,1,N,230,97,1,30.0,1.0,0.5,9.39,5.76,0.3,46.95
4429912,1,2018-12-16 00:46:02,2018-12-16 01:09:33,1,0.0,1,N,48,79,1,16.0,0.5,0.5,1.0,0.0,0.3,18.3
1756267,2,2018-12-07 02:04:52,2018-12-07 02:24:28,1,8.28,1,N,79,257,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8
1551198,2,2018-12-06 12:36:38,2018-12-06 12:53:50,1,1.52,1,N,236,237,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2769922,1,2018-12-10 15:19:51,2018-12-10 15:33:51,1,2.5,1,N,231,186,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
5269076,2,2018-12-18 23:30:14,2018-12-18 23:35:59,2,0.73,1,N,161,170,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1736610,1,2018-12-07 00:03:27,2018-12-07 00:07:08,1,0.3,1,N,230,50,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
3811171,2,2018-12-14 00:23:52,2018-12-14 00:57:46,1,6.28,1,N,249,181,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56
7613053,2,2018-12-29 11:05:27,2018-12-29 11:19:22,1,1.33,1,N,161,50,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
