,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1681501,1,2018-12-06 20:13:51,2018-12-06 20:13:55,1,1.1,1,N,236,236,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8
3387185,2,2018-12-12 18:14:26,2018-12-12 18:34:33,1,3.1,1,N,137,43,1,14.5,1.0,0.5,1.7,0.0,0.3,18.0
4170032,1,2018-12-15 06:28:08,2018-12-15 06:43:18,3,2.2,1,N,231,107,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
1184324,2,2018-12-05 08:29:45,2018-12-05 08:44:16,1,1.83,1,N,186,79,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
3403651,1,2018-12-12 19:43:52,2018-12-12 19:52:10,1,0.8,1,N,230,50,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1012769,2,2018-12-04 17:11:08,2018-12-04 17:22:39,1,2.15,1,N,239,41,1,9.5,1.0,0.5,0.79,0.0,0.3,12.09
6849281,1,2018-12-25 11:50:47,2018-12-25 11:59:04,1,2.6,1,N,229,113,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
3588863,2,2018-12-13 11:44:43,2018-12-13 12:08:08,1,0.85,1,N,142,161,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2888696,1,2018-12-10 22:42:31,2018-12-10 22:48:48,1,0.9,1,N,107,224,1,6.0,0.5,0.5,1.5,0.0,0.3,8.8
5801540,2,2018-12-20 18:47:19,2018-12-20 19:12:18,1,2.32,1,N,263,161,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3
5147145,2,2018-12-18 16:13:20,2018-12-18 16:17:48,1,1.19,1,N,238,24,1,5.5,1.0,0.5,0.7,0.0,0.3,8.0
3465803,2,2018-12-12 21:58:17,2018-12-12 22:38:10,3,7.84,1,N,68,112,1,31.0,0.5,0.5,8.08,0.0,0.3,40.38
1798476,1,2018-12-07 08:20:02,2018-12-07 08:35:17,1,1.6,1,N,161,140,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
5423448,2,2018-12-19 14:38:01,2018-12-19 15:01:02,1,3.56,1,N,143,234,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
318083,2,2018-12-02 00:11:22,2018-12-02 00:23:07,2,1.39,1,N,43,230,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3293367,2,2018-12-12 12:06:44,2018-12-12 12:20:57,1,2.14,1,N,100,125,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
7527957,2,2018-12-28 21:15:53,2018-12-28 21:21:57,2,1.39,1,N,170,79,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
8068943,2,2018-12-31 15:01:38,2018-12-31 15:08:41,1,1.89,1,N,13,158,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1245002,2,2018-12-05 12:37:36,2018-12-05 13:07:32,2,2.23,1,N,158,170,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
3178840,2,2018-12-11 23:25:00,2018-12-11 23:43:41,1,5.56,1,N,261,233,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75
7454268,2,2018-12-28 15:01:31,2018-12-28 15:14:51,2,1.1,1,N,48,100,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
880787,2,2018-12-04 08:24:51,2018-12-04 08:35:46,6,1.35,1,N,237,140,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2712742,2,2018-12-10 11:50:52,2018-12-10 11:52:57,1,0.53,1,N,113,113,1,3.5,0.0,0.5,1.29,0.0,0.3,5.59
1386205,1,2018-12-05 21:11:06,2018-12-05 21:17:38,1,0.8,1,N,148,79,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45
2366526,1,2018-12-09 00:22:16,2018-12-09 00:28:31,1,1.0,1,N,246,68,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45
2641385,1,2018-12-10 06:19:38,2018-12-10 06:25:01,1,0.9,1,N,113,144,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1864836,2,2018-12-07 13:55:50,2018-12-07 14:04:12,6,0.58,1,N,163,229,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2194067,1,2018-12-08 13:43:28,2018-12-08 14:13:09,1,4.7,1,N,13,48,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35
6661908,2,2018-12-24 08:58:37,2018-12-24 09:05:05,1,1.39,1,N,151,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1972731,2,2018-12-07 19:05:28,2018-12-07 19:18:10,2,1.42,1,N,100,249,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1125673,1,2018-12-04 23:12:18,2018-12-04 23:18:04,1,1.6,1,N,48,246,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
4543231,2,2018-12-16 12:36:07,2018-12-16 12:54:38,1,2.25,1,N,114,246,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2898905,2,2018-12-10 23:03:57,2018-12-10 23:31:33,1,6.92,1,N,239,129,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3
5346823,1,2018-12-19 09:28:32,2018-12-19 09:40:37,1,1.3,1,N,161,186,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
6937620,2,2018-12-25 23:01:16,2018-12-25 23:09:36,1,1.52,1,N,107,4,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
5233346,1,2018-12-18 21:40:47,2018-12-18 21:55:03,2,1.0,1,N,230,186,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1341884,1,2018-12-05 18:55:49,2018-12-05 19:18:02,1,1.1,1,N,143,230,1,14.0,1.0,0.5,3.15,0.0,0.3,18.95
740086,2,2018-12-03 18:00:18,2018-12-03 18:15:01,1,2.18,1,N,87,79,1,11.0,1.0,0.5,3.2,0.0,0.3,16.0
3940919,1,2018-12-14 13:05:12,2018-12-14 13:15:49,4,2.4,1,N,43,24,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
7114863,4,2018-12-26 22:26:02,2018-12-26 22:34:14,1,1.26,1,N,186,161,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3026623,1,2018-12-11 14:09:38,2018-12-11 14:19:24,1,0.9,1,N,163,170,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
7456009,2,2018-12-28 15:27:37,2018-12-28 15:35:26,1,1.4,1,N,137,79,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
4110789,2,2018-12-14 23:05:42,2018-12-14 23:33:10,2,3.0,1,N,234,142,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5
6151469,2,2018-12-21 21:31:36,2018-12-21 21:47:09,1,1.59,1,N,234,100,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
5787419,2,2018-12-20 18:23:48,2018-12-20 18:47:18,1,2.01,1,N,163,234,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
1426565,2,2018-12-05 23:40:05,2018-12-05 23:55:38,1,1.33,1,N,186,163,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
7588201,1,2018-12-29 07:41:18,2018-12-29 07:44:07,2,1.1,1,N,238,142,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
6999394,2,2018-12-26 06:40:33,2018-12-26 06:49:37,1,1.29,1,N,236,140,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2341731,2,2018-12-08 22:18:34,2018-12-08 22:24:25,2,0.95,1,N,43,237,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
8084886,2,2018-12-31 17:05:16,2018-12-31 17:10:14,1,0.91,1,N,239,238,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
7838884,2,2018-12-30 12:31:01,2018-12-30 12:36:42,1,1.65,1,N,246,142,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
5398095,1,2018-12-19 12:27:30,2018-12-19 12:36:07,1,0.9,1,N,161,237,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
7614841,2,2018-12-29 11:14:27,2018-12-29 11:19:27,2,1.01,1,N,186,68,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
7285664,2,2018-12-27 19:37:40,2018-12-27 19:37:47,1,0.02,2,N,75,75,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3
6375056,2,2018-12-22 19:46:08,2018-12-22 20:03:50,1,2.86,1,N,186,79,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1847806,2,2018-12-07 11:28:14,2018-12-07 11:39:05,1,1.38,1,N,162,234,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2368576,2,2018-12-09 00:19:08,2018-12-09 00:36:11,6,2.1,1,N,79,231,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
7750725,1,2018-12-29 22:30:18,2018-12-29 22:46:41,2,3.7,1,N,107,237,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75
1118314,1,2018-12-04 23:56:54,2018-12-05 00:18:18,2,3.6,1,N,230,107,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
5166988,1,2018-12-18 17:50:58,2018-12-18 18:07:18,1,2.2,1,N,113,13,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1058176,2,2018-12-04 19:56:53,2018-12-04 20:03:51,1,1.46,1,N,263,239,1,7.0,1.0,0.5,2.64,0.0,0.3,11.44
7133456,1,2018-12-27 03:42:28,2018-12-27 03:46:55,2,1.0,1,Y,230,246,3,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3965497,1,2018-12-14 15:32:37,2018-12-14 15:34:08,1,0.0,1,N,230,230,3,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1129218,1,2018-12-04 23:17:39,2018-12-04 23:28:11,1,1.7,1,N,143,238,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
6647290,2,2018-12-24 07:12:02,2018-12-24 07:25:54,1,1.91,1,N,48,162,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1511719,4,2018-12-06 10:47:36,2018-12-06 11:02:03,1,0.65,1,N,234,170,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
7113695,2,2018-12-26 22:54:37,2018-12-26 22:57:14,1,0.46,1,N,238,239,1,4.0,0.5,0.5,1.32,0.0,0.3,6.62
2283226,2,2018-12-08 19:39:03,2018-12-08 19:51:29,2,0.95,1,N,142,50,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1831765,2,2018-12-07 10:11:30,2018-12-07 10:24:08,1,1.29,1,N,125,231,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
6498474,2,2018-12-23 11:19:01,2018-12-23 11:30:29,1,1.67,1,N,142,161,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
5637194,1,2018-12-20 08:06:48,2018-12-20 08:07:45,1,0.1,1,N,161,161,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1308819,2,2018-12-05 16:38:04,2018-12-05 16:58:31,1,0.95,1,N,164,161,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
5335069,1,2018-12-19 08:34:40,2018-12-19 08:51:05,0,1.9,1,N,113,161,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1911878,2,2018-12-07 16:54:02,2018-12-07 17:17:24,1,1.49,1,N,230,246,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
4438439,1,2018-12-16 00:19:53,2018-12-16 00:35:24,1,0.9,1,N,137,229,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15
2872371,2,2018-12-10 21:33:41,2018-12-10 21:42:13,1,1.47,1,N,234,48,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3585989,1,2018-12-13 11:36:53,2018-12-13 11:45:48,1,1.2,1,N,166,238,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
635484,1,2018-12-03 10:08:18,2018-12-03 10:15:45,1,1.3,1,N,162,107,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
5621904,1,2018-12-20 07:14:42,2018-12-20 07:31:04,1,3.0,1,N,43,161,1,13.5,0.0,0.5,1.2,0.0,0.3,15.5
3171516,2,2018-12-11 22:53:30,2018-12-11 23:00:34,1,1.38,1,N,234,100,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38
150659,2,2018-12-01 14:41:58,2018-12-01 14:51:08,1,1.36,1,N,239,140,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
5687815,1,2018-12-20 11:28:29,2018-12-20 11:43:19,1,0.7,1,N,163,161,1,10.0,0.0,0.5,3.2,0.0,0.3,14.0
3820173,2,2018-12-14 01:41:59,2018-12-14 01:54:18,1,2.83,1,N,239,75,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
1374682,2,2018-12-05 20:48:52,2018-12-05 20:56:19,2,0.98,1,N,170,233,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
7702202,1,2018-12-29 18:01:53,2018-12-29 18:15:13,0,1.1,1,N,237,229,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
5052826,1,2018-12-18 10:29:37,2018-12-18 10:34:15,0,0.6,1,N,113,107,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
893266,1,2018-12-04 09:16:36,2018-12-04 09:35:38,1,0.9,1,N,230,161,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
4314233,2,2018-12-15 17:16:12,2018-12-15 17:21:51,1,1.21,1,N,162,236,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
4171814,2,2018-12-15 06:57:15,2018-12-15 07:14:14,1,4.85,1,N,144,225,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
596393,2,2018-12-03 07:37:38,2018-12-03 07:45:47,6,1.18,1,N,41,152,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
5908508,1,2018-12-21 02:47:13,2018-12-21 02:55:06,1,1.9,1,N,249,48,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
4989443,1,2018-12-18 04:36:53,2018-12-18 04:44:03,1,1.8,1,N,48,237,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
7713439,2,2018-12-29 19:39:57,2018-12-29 19:41:52,2,0.42,1,N,68,68,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
3894912,2,2018-12-14 10:47:25,2018-12-14 10:55:00,1,0.86,1,N,186,68,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
458360,2,2018-12-02 14:59:54,2018-12-02 15:17:26,2,2.39,1,N,164,237,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
5152005,1,2018-12-18 16:13:24,2018-12-18 16:15:47,1,0.4,1,N,237,237,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1628134,1,2018-12-06 17:47:39,2018-12-06 17:57:48,1,1.3,1,N,87,148,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25
7524853,1,2018-12-28 21:12:10,2018-12-28 21:22:41,2,2.0,1,N,234,211,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
6262000,2,2018-12-22 11:28:10,2018-12-22 11:42:36,1,2.04,1,N,79,144,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
7161060,1,2018-12-27 09:49:02,2018-12-27 09:55:10,1,0.9,1,N,114,234,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4411616,2,2018-12-15 23:11:55,2018-12-15 23:27:14,5,3.6,1,N,237,226,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96
6201816,2,2018-12-22 02:51:20,2018-12-22 03:08:25,1,6.87,1,N,166,224,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
1806865,2,2018-12-07 09:03:16,2018-12-07 09:21:59,1,4.59,1,N,232,140,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
7597977,2,2018-12-29 09:07:52,2018-12-29 09:16:11,2,2.77,1,N,170,261,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1477102,2,2018-12-06 08:57:42,2018-12-06 09:21:45,1,4.79,1,N,231,48,1,19.5,0.0,0.5,2.5,0.0,0.3,22.8
4065508,1,2018-12-14 21:56:01,2018-12-14 22:26:06,1,8.1,1,N,237,66,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55
5499648,2,2018-12-19 19:20:00,2018-12-19 19:25:46,2,0.78,1,N,48,50,1,5.5,1.0,0.5,1.1,0.0,0.3,8.4
539758,1,2018-12-02 20:24:19,2018-12-02 20:38:43,1,1.9,1,N,107,229,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
2590334,2,2018-12-09 20:11:58,2018-12-09 20:14:40,1,0.26,1,N,48,230,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1206820,1,2018-12-05 10:24:03,2018-12-05 10:42:29,1,2.1,1,N,79,234,1,12.5,0.0,0.5,1.33,0.0,0.3,14.63
3090147,2,2018-12-11 18:18:25,2018-12-11 18:25:29,2,0.98,1,N,239,142,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
4170240,2,2018-12-15 06:34:24,2018-12-15 06:44:27,5,3.1,1,N,238,68,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3
56376,2,2018-12-01 07:06:51,2018-12-01 07:09:58,6,0.97,1,N,237,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
6580591,1,2018-12-23 18:57:51,2018-12-23 19:01:03,1,0.6,1,N,238,239,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
6769299,2,2018-12-24 18:28:04,2018-12-24 18:30:08,1,0.36,1,N,239,239,1,3.5,1.0,0.5,1.06,0.0,0.3,6.36
43808,2,2018-12-01 03:46:31,2018-12-01 04:16:53,1,0.86,1,N,48,48,1,18.0,0.5,0.5,0.0,0.0,0.3,19.3
8153045,2,2018-12-31 21:51:22,2018-12-31 22:13:51,1,5.56,1,N,142,232,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
3107433,2,2018-12-11 19:43:07,2018-12-11 19:59:51,2,2.42,1,N,163,236,1,12.5,1.0,0.5,2.0,0.0,0.3,16.3
1797570,1,2018-12-07 08:20:18,2018-12-07 08:30:57,1,1.1,1,N,79,107,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
6109045,1,2018-12-21 19:38:19,2018-12-21 19:42:11,1,0.4,1,N,143,142,1,4.5,1.0,0.5,1.55,0.0,0.3,7.85
1796623,2,2018-12-07 08:56:27,2018-12-07 09:10:48,1,1.34,1,N,161,141,1,10.0,0.0,0.5,5.0,0.0,0.3,15.8
7779021,1,2018-12-30 01:11:30,2018-12-30 01:13:39,1,0.6,1,N,237,237,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
7932065,2,2018-12-30 20:52:03,2018-12-30 20:57:15,1,0.91,1,N,158,90,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
7381136,2,2018-12-28 09:41:22,2018-12-28 09:51:32,1,0.99,1,N,186,100,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
7851861,2,2018-12-30 13:05:01,2018-12-30 13:18:28,1,2.82,1,N,100,43,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
7408124,2,2018-12-28 11:46:45,2018-12-28 11:56:02,1,0.87,1,N,148,144,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
4015270,1,2018-12-14 18:29:55,2018-12-14 18:41:13,1,1.2,1,N,48,50,1,8.5,1.0,0.5,2.05,0.0,0.3,12.35
5089165,2,2018-12-18 12:49:57,2018-12-18 13:21:00,1,8.74,1,N,45,166,1,31.0,0.0,0.5,2.0,0.0,0.3,33.8
6614016,2,2018-12-23 21:15:52,2018-12-23 21:31:16,1,1.39,1,N,186,161,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2404190,2,2018-12-09 03:14:31,2018-12-09 03:20:46,5,1.6,1,N,107,141,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
3107959,2,2018-12-11 19:35:13,2018-12-11 19:44:17,1,0.87,1,N,48,143,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
2627452,2,2018-12-10 00:36:16,2018-12-10 00:59:09,6,8.64,1,N,234,244,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3
3833031,2,2018-12-14 05:11:46,2018-12-14 05:15:10,1,1.17,1,N,24,238,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3178819,2,2018-12-11 23:36:59,2018-12-11 23:41:51,1,1.11,1,N,237,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1494211,2,2018-12-06 09:11:28,2018-12-06 09:27:50,1,4.15,1,N,262,79,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1527727,1,2018-12-06 11:58:53,2018-12-06 12:00:43,1,0.3,1,N,238,238,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
4977087,2,2018-12-18 00:00:13,2018-12-18 00:09:01,1,2.13,1,N,263,162,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3
3505989,2,2018-12-13 02:29:58,2018-12-13 02:36:25,1,1.66,1,N,161,234,1,7.5,0.5,0.5,2.2,0.0,0.3,11.0
7208975,2,2018-12-27 13:48:33,2018-12-27 14:11:01,1,1.7,1,N,230,186,1,14.5,0.0,0.5,0.0,0.0,0.3,15.3
970078,1,2018-12-04 14:21:40,2018-12-04 14:27:37,1,0.7,1,N,238,239,2,5.5,0.0,0.0,0.0,0.0,0.3,5.8
7201202,1,2018-12-27 13:37:46,2018-12-27 13:41:53,1,0.7,1,N,144,114,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
104971,1,2018-12-01 11:18:01,2018-12-01 11:29:32,1,2.0,1,N,162,236,1,10.0,0.0,0.5,1.08,0.0,0.3,11.88
830703,1,2018-12-03 23:14:12,2018-12-03 23:18:59,1,0.8,1,N,113,107,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1600380,2,2018-12-06 16:43:37,2018-12-06 16:52:27,5,1.18,1,N,239,142,1,7.5,1.0,0.5,2.32,0.0,0.3,11.62
4266494,1,2018-12-15 14:50:24,2018-12-15 14:54:03,1,0.4,1,N,237,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
7629046,2,2018-12-29 12:43:46,2018-12-29 13:04:11,1,5.23,5,N,45,163,1,17.7,0.0,0.0,0.0,0.0,0.3,18.0
7192578,1,2018-12-27 12:09:55,2018-12-27 12:14:28,1,0.5,1,N,143,142,1,5.0,0.0,0.5,1.4,0.0,0.3,7.2
