,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
7436626,1,2018-12-28 13:50:18,2018-12-28 14:40:43,0,17.4,3,N,230,1,2,71.0,0.0,0.0,0.0,22.02,0.3,93.32
164580,2,2018-12-01 15:57:19,2018-12-01 16:07:42,1,1.8,1,N,151,143,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39
1142344,1,2018-12-05 02:12:43,2018-12-05 02:17:33,2,0.7,1,N,231,125,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
6985342,2,2018-12-26 11:42:03,2018-12-26 11:52:42,1,1.32,1,N,68,170,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
6172354,1,2018-12-21 23:42:32,2018-12-21 23:55:48,1,2.2,1,N,163,234,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
6469030,2,2018-12-23 08:46:56,2018-12-23 08:56:00,2,2.13,1,N,263,43,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
202436,2,2018-12-01 17:08:33,2018-12-01 17:46:56,1,3.45,1,N,234,142,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
1224513,1,2018-12-05 11:24:30,2018-12-05 11:42:11,1,3.8,1,N,144,229,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
263899,2,2018-12-01 21:16:56,2018-12-01 21:46:38,5,3.46,1,N,90,224,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
7072373,2,2018-12-26 18:25:51,2018-12-26 18:32:25,1,0.71,1,N,230,161,1,6.0,1.0,0.5,2.34,0.0,0.3,10.14
3621083,1,2018-12-13 13:03:08,2018-12-13 13:11:13,1,0.9,1,N,161,164,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
3367312,1,2018-12-12 17:38:31,2018-12-12 17:54:34,1,1.9,1,N,162,236,1,11.5,1.0,0.5,1.75,0.0,0.3,15.05
2673494,2,2018-12-10 08:00:37,2018-12-10 08:08:00,1,1.51,1,N,140,161,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2793232,2,2018-12-10 17:07:17,2018-12-10 17:14:25,1,1.1,1,N,263,140,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
5357202,2,2018-12-19 10:19:02,2018-12-19 10:25:02,1,0.72,1,N,43,237,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3314102,1,2018-12-12 13:22:39,2018-12-12 13:29:36,1,0.9,1,N,249,90,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
6781657,1,2018-12-24 20:20:07,2018-12-24 20:26:20,4,1.2,1,N,144,79,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
6950638,2,2018-12-26 06:20:23,2018-12-26 06:29:10,1,1.51,1,N,100,162,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
7063077,1,2018-12-26 17:35:15,2018-12-26 17:57:42,3,2.2,1,N,50,230,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
4400671,2,2018-12-15 22:58:19,2018-12-15 23:15:28,2,2.3,1,N,170,249,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96
3316843,2,2018-12-12 13:29:29,2018-12-12 13:50:49,2,1.22,1,N,230,186,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1146706,1,2018-12-05 04:15:13,2018-12-05 04:34:11,1,4.7,1,N,148,80,1,17.5,0.5,0.5,0.0,0.0,0.3,18.8
7591046,2,2018-12-29 08:25:55,2018-12-29 08:29:41,6,1.2,1,N,249,234,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2908573,1,2018-12-11 01:13:17,2018-12-11 01:27:12,1,7.5,1,N,230,243,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95
1787126,2,2018-12-07 07:14:35,2018-12-07 07:17:42,1,0.72,1,N,142,142,1,4.5,0.0,0.5,0.8,0.0,0.3,6.1
5590979,2,2018-12-20 00:15:45,2018-12-20 00:29:27,1,4.95,1,N,230,74,1,15.0,0.5,0.5,4.08,0.0,0.3,20.38
3865384,2,2018-12-14 08:07:24,2018-12-14 08:16:41,1,1.02,1,N,163,162,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
7614905,2,2018-12-29 11:53:19,2018-12-29 12:07:52,1,7.07,1,N,13,141,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
6827686,1,2018-12-25 04:55:41,2018-12-25 05:01:09,1,1.1,1,N,262,140,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
6457255,2,2018-12-22 12:33:13,2018-12-23 11:50:43,5,6.04,1,N,230,83,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
6429416,1,2018-12-22 23:25:00,2018-12-22 23:26:17,1,0.2,1,N,79,79,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
3014042,1,2018-12-11 13:43:00,2018-12-11 13:58:37,1,1.2,1,N,246,246,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
473688,2,2018-12-02 15:44:58,2018-12-02 16:00:06,2,1.85,1,N,141,142,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1538199,2,2018-12-06 12:03:36,2018-12-06 12:25:24,2,5.25,1,N,87,162,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0
2544329,2,2018-12-09 16:29:00,2018-12-09 16:35:34,2,0.61,1,N,142,143,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
5410936,1,2018-12-19 13:03:35,2018-12-19 13:07:35,1,0.6,1,N,48,48,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1903779,1,2018-12-07 15:34:10,2018-12-07 15:40:33,1,0.8,1,N,230,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
7828887,2,2018-12-30 11:07:41,2018-12-30 11:11:11,1,0.71,1,N,237,237,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3667061,1,2018-12-13 16:18:40,2018-12-13 16:31:20,2,0.7,1,N,68,170,1,8.5,1.0,0.5,1.7,0.0,0.3,12.0
321980,2,2018-12-02 00:14:05,2018-12-02 00:20:27,1,0.73,1,N,231,231,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
1832074,1,2018-12-07 10:14:09,2018-12-07 10:40:44,1,1.2,1,N,148,231,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1144343,2,2018-12-05 02:30:58,2018-12-05 02:46:54,5,5.03,1,N,158,255,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36
1208743,2,2018-12-05 10:14:59,2018-12-05 10:32:21,1,1.18,1,N,137,233,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
3971415,2,2018-12-14 15:28:28,2018-12-14 15:31:51,5,0.69,1,N,238,151,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
715818,2,2018-12-03 15:42:56,2018-12-03 15:50:40,1,0.92,1,N,142,239,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
6773962,2,2018-12-24 19:31:29,2018-12-24 19:39:09,2,0.65,1,N,164,230,1,6.5,1.0,0.5,2.08,0.0,0.3,10.38
6662123,2,2018-12-24 09:51:42,2018-12-24 09:53:22,2,0.3,1,N,107,107,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
526457,1,2018-12-02 19:18:34,2018-12-02 19:28:51,1,1.9,1,N,140,142,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
6212126,2,2018-12-22 03:55:36,2018-12-22 03:58:27,1,0.45,1,N,90,234,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
8146389,2,2018-12-31 21:27:45,2018-12-31 21:41:23,1,2.29,1,N,233,262,1,11.0,0.5,0.5,1.7,0.0,0.3,14.0
802324,1,2018-12-03 21:51:39,2018-12-03 21:53:17,1,0.2,1,N,231,231,1,3.0,0.5,0.5,2.0,0.0,0.3,6.3
1185245,2,2018-12-05 08:31:13,2018-12-05 08:50:54,1,2.11,1,N,24,236,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2501717,2,2018-12-09 14:35:32,2018-12-09 14:41:21,1,0.74,1,N,237,141,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0
5361411,1,2018-12-19 10:54:34,2018-12-19 11:03:54,1,0.7,1,N,237,140,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
