,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1086783,1,2018-12-04 21:49:01,2018-12-04 22:03:21,1,2.7,1,N,48,151,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
5704479,2,2018-12-20 12:04:43,2018-12-20 12:15:37,1,1.73,1,N,162,137,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
2398195,2,2018-12-09 02:04:13,2018-12-09 02:23:29,1,5.72,5,N,163,265,1,60.0,0.0,0.0,15.08,0.0,0.3,75.38
5333235,1,2018-12-19 08:48:19,2018-12-19 09:10:47,1,5.1,1,N,162,87,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
6685825,1,2018-12-24 12:21:34,2018-12-24 12:40:51,4,9.1,1,N,140,138,1,26.5,0.0,0.5,6.6,5.76,0.3,39.66
4063078,2,2018-12-14 20:20:30,2018-12-14 20:44:47,1,5.69,1,N,231,229,1,20.5,0.5,0.5,4.36,0.0,0.3,28.11
951555,2,2018-12-04 13:40:59,2018-12-04 13:55:39,1,0.89,1,N,137,234,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
5886602,2,2018-12-20 23:02:04,2018-12-20 23:06:21,1,0.86,1,N,237,141,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
3714998,2,2018-12-13 19:56:48,2018-12-13 20:17:23,2,4.45,1,N,229,166,1,17.0,1.0,0.5,3.76,0.0,0.3,22.56
7184181,2,2018-12-27 11:16:54,2018-12-27 11:21:13,1,0.56,1,N,170,162,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4125836,1,2018-12-15 00:15:13,2018-12-15 00:27:17,1,1.1,1,N,144,114,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1081738,1,2018-12-04 20:50:05,2018-12-04 20:54:25,1,0.6,1,N,186,100,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
7575646,1,2018-12-29 03:38:21,2018-12-29 03:55:36,1,5.2,1,N,148,89,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8
6331385,2,2018-12-22 16:26:43,2018-12-22 16:37:56,1,2.35,1,N,262,239,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
6434943,2,2018-12-23 00:35:55,2018-12-23 00:47:49,1,2.41,1,N,100,140,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
7356623,1,2018-12-28 06:17:04,2018-12-28 06:26:20,0,1.6,1,N,48,68,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3480150,1,2018-12-12 23:29:10,2018-12-12 23:41:03,1,3.3,1,N,243,18,4,11.5,0.5,0.5,0.0,0.0,0.3,12.8
7835555,1,2018-12-30 11:38:06,2018-12-30 11:50:27,1,2.3,1,N,239,162,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
5413998,2,2018-12-19 13:28:16,2018-12-19 13:41:01,6,0.78,1,N,161,100,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3295516,2,2018-12-12 12:46:50,2018-12-12 12:52:35,1,2.04,1,N,74,194,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2061385,2,2018-12-08 00:15:18,2018-12-08 00:28:00,3,1.84,1,N,234,163,1,10.0,0.5,0.5,1.7,0.0,0.3,13.0
5228954,2,2018-12-18 21:20:08,2018-12-18 21:24:02,1,0.86,1,N,164,170,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
7370938,1,2018-12-28 08:51:39,2018-12-28 09:05:22,1,1.8,1,N,141,161,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
449860,2,2018-12-02 14:40:22,2018-12-02 14:54:00,1,2.2,1,N,140,238,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2900600,1,2018-12-10 23:42:23,2018-12-10 23:44:17,1,0.4,1,N,162,162,1,3.5,0.5,0.5,0.95,0.0,0.3,5.75
4503599,1,2018-12-16 09:14:05,2018-12-16 09:19:41,1,0.8,1,N,234,107,1,5.5,0.0,0.5,2.0,0.0,0.3,8.3
3339103,2,2018-12-12 15:30:24,2018-12-12 15:36:23,1,0.84,1,N,161,237,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
6492170,2,2018-12-23 11:42:22,2018-12-23 12:00:38,2,4.93,1,N,236,246,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
823723,1,2018-12-03 22:00:15,2018-12-03 22:01:19,1,0.0,5,Y,113,249,2,0.01,0.0,0.0,0.0,0.0,0.3,0.31
7191498,2,2018-12-27 12:05:01,2018-12-27 12:20:24,1,1.48,1,N,186,142,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5063232,2,2018-12-18 07:31:37,2018-12-18 07:34:30,1,0.57,1,N,4,224,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1164078,2,2018-12-05 07:07:07,2018-12-05 07:21:47,1,2.87,1,N,48,140,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
598074,1,2018-12-03 07:44:13,2018-12-03 07:51:43,1,0.8,1,N,162,162,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
5156102,2,2018-12-18 17:45:45,2018-12-18 18:48:33,6,21.08,3,N,230,1,2,79.0,1.0,0.0,0.0,12.5,0.3,92.8
1002570,2,2018-12-04 16:37:20,2018-12-04 16:48:45,1,1.46,1,N,237,142,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
910594,2,2018-12-04 10:42:48,2018-12-04 10:52:39,1,0.99,1,N,231,211,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1369240,1,2018-12-05 20:30:27,2018-12-05 20:47:34,1,2.5,1,N,100,224,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56
539736,2,2018-12-02 20:17:37,2018-12-02 20:38:26,1,4.78,1,N,13,50,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
2041614,2,2018-12-07 23:15:57,2018-12-07 23:22:30,1,1.34,1,N,142,239,1,7.0,0.5,0.5,2.49,0.0,0.3,10.79
640561,2,2018-12-03 10:57:45,2018-12-03 11:03:34,5,0.77,1,N,141,236,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
4828818,2,2018-12-17 14:49:28,2018-12-17 15:06:00,1,3.82,1,N,48,144,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
3188995,2,2018-12-12 00:09:26,2018-12-12 00:19:19,6,2.9,1,N,163,151,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
1402790,2,2018-12-05 22:15:51,2018-12-05 22:38:03,2,4.66,1,N,79,49,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36
5944166,1,2018-12-21 08:06:48,2018-12-21 08:31:23,1,7.9,1,N,151,200,1,26.0,0.0,0.5,4.5,2.64,0.3,33.94
4976911,1,2018-12-18 00:21:57,2018-12-18 00:30:21,1,2.3,1,N,79,162,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
7439893,2,2018-12-28 13:55:31,2018-12-28 14:03:47,1,1.35,1,N,236,141,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2406027,2,2018-12-09 03:47:19,2018-12-09 03:53:17,1,1.13,1,N,79,249,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1866151,1,2018-12-07 13:40:07,2018-12-07 13:51:37,1,1.8,1,N,43,236,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
4248824,1,2018-12-15 13:27:44,2018-12-15 13:39:28,1,2.1,1,N,209,158,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
5517067,2,2018-12-19 20:58:11,2018-12-19 21:10:05,2,1.8,1,N,186,224,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
6280306,2,2018-12-22 12:25:04,2018-12-22 12:36:02,1,1.82,1,N,90,144,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
4178708,2,2018-12-15 08:50:20,2018-12-15 09:04:56,1,1.72,1,N,186,137,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
193049,2,2018-12-01 16:09:53,2018-12-01 16:10:28,1,0.02,2,N,233,233,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
7305538,1,2018-12-27 21:18:21,2018-12-27 21:30:02,1,1.6,1,N,234,148,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
6156336,1,2018-12-21 22:02:42,2018-12-21 22:06:52,4,0.7,1,N,170,164,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
7350883,1,2018-12-28 03:52:56,2018-12-28 04:00:18,2,1.6,1,N,158,246,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
379335,1,2018-12-02 09:59:45,2018-12-02 10:04:45,1,0.9,1,N,262,140,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4322119,2,2018-12-15 17:13:14,2018-12-15 17:33:00,1,4.44,1,N,231,170,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
5321655,2,2018-12-19 07:31:39,2018-12-19 07:51:22,1,4.83,1,N,79,112,1,17.5,0.0,0.5,5.49,0.0,0.3,23.79
1873704,2,2018-12-07 13:57:52,2018-12-07 14:07:30,1,1.87,1,N,158,13,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5427962,1,2018-12-19 14:12:48,2018-12-19 14:25:06,0,1.5,1,N,238,236,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0
287409,1,2018-12-01 22:10:17,2018-12-01 22:18:30,1,1.1,1,N,249,234,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2104984,2,2018-12-08 06:17:25,2018-12-08 06:28:21,3,2.94,1,N,229,145,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1619557,1,2018-12-06 17:00:16,2018-12-06 17:17:19,1,1.8,1,N,143,151,1,11.5,1.0,0.5,2.7,0.0,0.3,16.0
3966257,2,2018-12-14 15:13:02,2018-12-14 15:44:41,1,3.49,1,N,161,151,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0
823533,2,2018-12-03 22:30:10,2018-12-03 23:07:52,1,10.98,1,N,186,70,1,37.0,0.5,0.5,2.0,0.0,0.3,40.3
2071203,2,2018-12-08 01:44:26,2018-12-08 01:51:41,1,2.47,1,N,229,262,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
7331049,2,2018-12-27 23:27:57,2018-12-27 23:38:31,1,2.73,1,N,140,145,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3
6049862,1,2018-12-21 15:20:29,2018-12-21 15:24:43,1,0.7,1,N,163,237,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
6333946,1,2018-12-22 16:10:41,2018-12-22 16:18:11,1,1.5,1,N,239,151,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0
3513472,1,2018-12-13 05:09:45,2018-12-13 05:13:38,1,0.7,1,N,50,163,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
334521,2,2018-12-01 22:54:02,2018-12-01 22:56:09,3,0.45,1,N,249,68,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
6722509,1,2018-12-24 15:56:05,2018-12-24 16:01:22,1,0.8,1,N,48,246,1,5.5,1.0,0.5,2.15,0.0,0.3,9.45
2490955,2,2018-12-09 13:09:36,2018-12-09 13:18:09,1,0.44,1,N,263,236,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
3806245,2,2018-12-14 00:42:11,2018-12-14 00:55:58,1,2.27,1,N,107,50,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3
3963791,2,2018-12-14 15:02:38,2018-12-14 15:05:34,5,0.46,1,N,113,249,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
3896094,2,2018-12-14 10:23:23,2018-12-14 10:49:03,1,4.24,1,N,140,4,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
3102216,2,2018-12-11 18:28:37,2018-12-11 18:54:36,1,2.45,1,N,140,48,1,16.0,1.0,0.5,3.56,0.0,0.3,21.36
5355537,2,2018-12-19 10:43:49,2018-12-19 10:51:29,1,1.64,1,N,151,143,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
4534012,2,2018-12-16 11:07:48,2018-12-16 11:14:24,2,0.84,1,N,162,141,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
466295,2,2018-12-02 15:07:03,2018-12-02 15:13:24,2,1.16,1,N,209,125,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3892560,2,2018-12-14 10:37:21,2018-12-14 10:47:34,1,3.37,1,N,140,224,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
7618330,1,2018-12-29 11:44:50,2018-12-29 11:59:04,2,1.5,1,N,141,230,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
