,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2833432,2,2018-12-10 19:17:36,2018-12-10 19:31:47,1,0.97,1,N,161,237,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56
129553,2,2018-12-01 13:42:34,2018-12-01 13:53:16,3,1.5,1,N,158,231,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
4451336,1,2018-12-16 01:09:36,2018-12-16 01:28:34,1,3.9,1,N,43,42,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35
6616357,1,2018-12-23 22:28:57,2018-12-23 22:37:03,2,1.5,1,N,114,186,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
5638020,2,2018-12-20 08:16:10,2018-12-20 08:22:29,2,0.68,1,N,41,24,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
5332445,1,2018-12-19 08:07:07,2018-12-19 08:11:29,1,0.1,1,N,236,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
7809238,2,2018-12-30 08:26:53,2018-12-30 08:32:53,1,2.01,1,N,233,140,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54
7344049,2,2018-12-28 01:55:10,2018-12-28 02:23:26,2,9.37,1,N,158,198,2,30.0,0.5,0.5,0.0,0.0,0.3,31.3
6987741,1,2018-12-26 11:03:31,2018-12-26 11:08:35,1,1.2,1,N,229,236,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
110126,1,2018-12-01 12:03:38,2018-12-01 12:07:25,1,0.4,1,N,236,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1512664,2,2018-12-06 10:02:20,2018-12-06 10:25:47,1,6.96,1,N,143,167,1,24.5,0.0,0.5,3.0,0.0,0.3,28.3
4849934,1,2018-12-17 16:55:12,2018-12-17 16:59:51,2,0.3,1,N,237,162,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
4489954,1,2018-12-16 08:48:47,2018-12-16 09:02:55,1,6.0,1,N,116,246,1,19.5,0.0,0.5,2.0,0.0,0.3,22.3
6855572,2,2018-12-25 12:50:59,2018-12-25 12:57:11,2,0.97,1,N,237,142,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
7314112,2,2018-12-27 21:09:28,2018-12-27 21:37:25,5,1.05,1,N,142,230,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36
1304535,1,2018-12-05 16:08:04,2018-12-05 16:15:37,1,0.7,1,N,237,162,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
4816222,2,2018-12-17 13:40:30,2018-12-17 13:57:14,1,3.13,1,N,68,142,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
7209000,2,2018-12-27 13:33:13,2018-12-27 13:51:20,1,1.26,1,N,164,237,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
7776412,2,2018-12-30 00:23:42,2018-12-30 00:34:15,1,1.46,1,N,48,233,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
6189606,2,2018-12-22 00:03:36,2018-12-22 00:12:54,1,2.86,1,N,164,236,1,10.0,0.5,0.5,1.8,0.0,0.3,13.1
51965,2,2018-12-01 06:42:41,2018-12-01 06:45:01,2,0.48,1,N,48,246,3,-4.0,0.0,-0.5,0.0,0.0,-0.3,-4.8
1003434,1,2018-12-04 16:47:28,2018-12-04 17:11:53,1,1.7,1,N,100,237,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
1295585,1,2018-12-05 15:52:43,2018-12-05 16:15:22,3,3.1,1,N,236,166,1,16.0,1.0,0.5,3.55,0.0,0.3,21.35
774103,2,2018-12-03 19:47:00,2018-12-03 20:04:28,1,2.25,1,N,161,239,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
3755500,2,2018-12-13 21:26:24,2018-12-13 22:04:15,1,10.12,5,N,230,69,1,23.52,0.0,0.5,0.0,0.0,0.3,24.32
3742539,1,2018-12-13 20:25:23,2018-12-13 20:36:35,1,3.6,1,N,238,48,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
2950577,1,2018-12-11 08:28:39,2018-12-11 08:56:09,1,2.9,1,N,107,88,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
402408,2,2018-12-02 11:48:45,2018-12-02 12:01:25,6,1.51,1,N,100,68,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2177133,2,2018-12-08 12:24:19,2018-12-08 12:36:34,5,1.99,1,N,24,74,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2124463,1,2018-12-08 09:04:37,2018-12-08 09:16:43,1,2.8,1,N,239,164,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
4866566,1,2018-12-17 17:23:23,2018-12-17 17:27:42,2,0.5,1,N,163,162,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
